Year Month Historical
2002	1	71670.0000	
2002	2	77357.0000	
2002	3	78148.0000	
2002	4	261095.0000	
2002	5	363529.0000	
2002	6	483758.0000	
2002	7	283822.0000	
2002	8	129393.0000	
2002	9	88417.0000	
2002	10	58175.0000	
2002	11	57138.0000	
2002	12	64092.0000	
2003	1	85511.0000	
2003	2	166243.0000	
2003	3	156860.0000	
2003	4	246945.0000	
2003	5	351862.0000	
2003	6	484967.0000	
2003	7	212519.0000	
2003	8	114403.0000	
2003	9	84745.0000	
2003	10	74036.0000	
2003	11	83957.0000	
2003	12	76130.0000	
2004	1	58289.0000	
2004	2	83570.0000	
2004	3	152313.0000	
2004	4	273096.0000	
2004	5	392379.0000	
2004	6	347354.0000	
2004	7	222663.0000	
2004	8	139436.0000	
2004	9	147231.0000	
2004	10	104555.0000	
2004	11	94956.0000	
2004	12	94511.0000	
2005	1	81841.0000	
2005	2	90511.0000	
2005	3	110327.0000	
2005	4	183139.0000	
2005	5	455996.0000	
2005	6	351447.0000	
2005	7	231970.0000	
2005	8	138299.0000	
2005	9	96081.0000	
2005	10	79115.0000	
2005	11	90296.0000	
2005	12	63685.0000	
2006	1	171388.0000	
2006	2	117876.0000	
2006	3	131364.0000	
2006	4	279083.0000	
2006	5	634212.0000	
2006	6	646150.0000	
2006	7	253991.0000	
2006	8	122511.0000	
2006	9	78173.0000	
